 107.020,  0.759E+01
 107.030,  0.854E+01
 107.040,  0.957E+01
 107.050,  0.106E+02
 107.060,  0.116E+02
 107.070,  0.125E+02
 107.080,  0.129E+02
 107.090,  0.130E+02
 107.100,  0.126E+02
 107.110,  0.119E+02
 107.120,  0.109E+02
 107.130,  0.985E+01
 107.140,  0.882E+01
 107.150,  0.787E+01
 107.160,  0.703E+01
 107.170,  0.630E+01
 107.180,  0.568E+01
 107.190,  0.516E+01
 107.200,  0.472E+01
 107.210,  0.435E+01
 107.220,  0.405E+01
 107.230,  0.379E+01
 107.240,  0.357E+01
 107.250,  0.339E+01
 107.260,  0.324E+01
 107.270,  0.312E+01
 107.280,  0.301E+01
 107.290,  0.293E+01
 107.300,  0.287E+01
 107.310,  0.282E+01
 107.320,  0.278E+01
 107.330,  0.276E+01
 107.340,  0.275E+01
 107.350,  0.275E+01
 107.360,  0.276E+01
 107.370,  0.278E+01
 107.380,  0.282E+01
 107.390,  0.286E+01
 107.400,  0.291E+01
 107.410,  0.298E+01
 107.420,  0.306E+01
 107.430,  0.315E+01
 107.440,  0.326E+01
 107.450,  0.338E+01
 107.460,  0.352E+01
 107.470,  0.367E+01
 107.480,  0.385E+01
 107.490,  0.404E+01
 107.500,  0.427E+01
 107.510,  0.452E+01
 107.520,  0.481E+01
 107.530,  0.513E+01
 107.540,  0.550E+01
 107.550,  0.592E+01
 107.560,  0.640E+01
 107.570,  0.696E+01
 107.580,  0.759E+01
 107.590,  0.832E+01
 107.600,  0.917E+01
 107.610,  0.102E+02
 107.620,  0.113E+02
 107.630,  0.127E+02
 107.640,  0.142E+02
 107.650,  0.161E+02
 107.660,  0.182E+02
 107.670,  0.208E+02
 107.680,  0.236E+02
 107.690,  0.269E+02
 107.700,  0.303E+02
 107.710,  0.339E+02
 107.720,  0.372E+02
 107.730,  0.398E+02
 107.740,  0.414E+02
 107.750,  0.415E+02
 107.760,  0.403E+02
 107.770,  0.378E+02
 107.780,  0.346E+02
 107.790,  0.311E+02
 107.800,  0.275E+02
 107.810,  0.242E+02
 107.820,  0.213E+02
 107.830,  0.187E+02
 107.840,  0.164E+02
 107.850,  0.145E+02
 107.860,  0.128E+02
 107.870,  0.114E+02
 107.880,  0.102E+02
 107.890,  0.917E+01
 107.900,  0.828E+01
 107.910,  0.751E+01
 107.920,  0.684E+01
 107.930,  0.626E+01
 107.940,  0.574E+01
 107.950,  0.529E+01
 107.960,  0.490E+01
 107.970,  0.454E+01
 107.980,  0.423E+01
 107.990,  0.395E+01
 108.000,  0.370E+01
 108.010,  0.348E+01
 108.020,  0.327E+01
 108.030,  0.309E+01
 108.040,  0.293E+01
 108.050,  0.278E+01
 108.060,  0.264E+01
 108.070,  0.251E+01
 108.080,  0.240E+01
 108.090,  0.229E+01
 108.100,  0.219E+01
 108.110,  0.210E+01
 108.120,  0.202E+01
 108.130,  0.195E+01
 108.140,  0.188E+01
 108.150,  0.182E+01
 108.160,  0.176E+01
 108.170,  0.171E+01
 108.180,  0.167E+01
 108.190,  0.163E+01
 108.200,  0.160E+01
 108.210,  0.157E+01
 108.220,  0.154E+01
 108.230,  0.152E+01
 108.240,  0.149E+01
 108.250,  0.146E+01
 108.260,  0.142E+01
 108.270,  0.138E+01
 108.280,  0.133E+01
 108.290,  0.128E+01
 108.300,  0.123E+01
 108.310,  0.118E+01
 108.320,  0.114E+01
 108.330,  0.110E+01
 108.340,  0.106E+01
 108.350,  0.102E+01
 108.360,  0.989E+00
 108.370,  0.958E+00
 108.380,  0.930E+00
 108.390,  0.904E+00
 108.400,  0.881E+00
 108.410,  0.859E+00
 108.420,  0.838E+00
 108.430,  0.820E+00
 108.440,  0.802E+00
 108.450,  0.786E+00
 108.460,  0.771E+00
 108.470,  0.757E+00
 108.480,  0.744E+00
 108.490,  0.731E+00
 108.500,  0.718E+00
 108.510,  0.706E+00
 108.520,  0.693E+00
 108.530,  0.680E+00
 108.540,  0.667E+00
 108.550,  0.653E+00
 108.560,  0.640E+00
 108.570,  0.627E+00
 108.580,  0.614E+00
 108.590,  0.602E+00
 108.600,  0.590E+00
 108.610,  0.579E+00
 108.620,  0.568E+00
 108.630,  0.558E+00
 108.640,  0.548E+00
 108.650,  0.538E+00
 108.660,  0.530E+00
 108.670,  0.521E+00
 108.680,  0.513E+00
 108.690,  0.505E+00
 108.700,  0.498E+00
 108.710,  0.491E+00
 108.720,  0.485E+00
 108.730,  0.478E+00
 108.740,  0.472E+00
 108.750,  0.466E+00
 108.760,  0.460E+00
 108.770,  0.454E+00
 108.780,  0.448E+00
 108.790,  0.442E+00
 108.800,  0.436E+00
 108.810,  0.431E+00
 108.820,  0.425E+00
 108.830,  0.420E+00
 108.840,  0.415E+00
 108.850,  0.409E+00
 108.860,  0.404E+00
 108.870,  0.399E+00
 108.880,  0.394E+00
 108.890,  0.390E+00
 108.900,  0.385E+00
 108.910,  0.381E+00
 108.920,  0.376E+00
 108.930,  0.372E+00
 108.940,  0.368E+00
 108.950,  0.365E+00
 108.960,  0.361E+00
 108.970,  0.358E+00
 108.980,  0.354E+00
 108.990,  0.351E+00
 109.000,  0.348E+00
 109.010,  0.345E+00
 109.020,  0.342E+00
 109.030,  0.340E+00
 109.040,  0.337E+00
 109.050,  0.335E+00
 109.060,  0.333E+00
 109.070,  0.332E+00
 109.080,  0.330E+00
 109.090,  0.329E+00
 109.100,  0.328E+00
 109.110,  0.326E+00
 109.120,  0.325E+00
 109.130,  0.323E+00
 109.140,  0.321E+00
 109.150,  0.318E+00
 109.160,  0.315E+00
 109.170,  0.311E+00
 109.180,  0.308E+00
 109.190,  0.305E+00
 109.200,  0.302E+00
 109.210,  0.299E+00
 109.220,  0.297E+00
 109.230,  0.294E+00
 109.240,  0.292E+00
 109.250,  0.290E+00
 109.260,  0.288E+00
 109.270,  0.286E+00
 109.280,  0.284E+00
 109.290,  0.282E+00
 109.300,  0.280E+00
 109.310,  0.278E+00
 109.320,  0.276E+00
 109.330,  0.274E+00
 109.340,  0.272E+00
 109.350,  0.270E+00
 109.360,  0.269E+00
 109.370,  0.266E+00
 109.380,  0.264E+00
 109.390,  0.262E+00
 109.400,  0.260E+00
 109.410,  0.257E+00
 109.420,  0.255E+00
 109.430,  0.253E+00
 109.440,  0.251E+00
 109.450,  0.248E+00
 109.460,  0.246E+00
 109.470,  0.244E+00
 109.480,  0.242E+00
 109.490,  0.241E+00
 109.500,  0.239E+00
 109.510,  0.237E+00
 109.520,  0.236E+00
 109.530,  0.235E+00
 109.540,  0.233E+00
 109.550,  0.232E+00
 109.560,  0.231E+00
 109.570,  0.230E+00
 109.580,  0.229E+00
 109.590,  0.228E+00
 109.600,  0.227E+00
 109.610,  0.227E+00
 109.620,  0.226E+00
 109.630,  0.226E+00
 109.640,  0.225E+00
 109.650,  0.225E+00
 109.660,  0.224E+00
 109.670,  0.224E+00
 109.680,  0.223E+00
 109.690,  0.223E+00
 109.700,  0.223E+00
 109.710,  0.223E+00
 109.720,  0.224E+00
 109.730,  0.224E+00
 109.740,  0.225E+00
 109.750,  0.226E+00
 109.760,  0.227E+00
 109.770,  0.229E+00
 109.780,  0.231E+00
 109.790,  0.233E+00
 109.800,  0.236E+00
 109.810,  0.239E+00
 109.820,  0.243E+00
 109.830,  0.248E+00
 109.840,  0.253E+00
 109.850,  0.259E+00
 109.860,  0.266E+00
 109.870,  0.274E+00
 109.880,  0.283E+00
 109.890,  0.293E+00
 109.900,  0.304E+00
 109.910,  0.315E+00
 109.920,  0.326E+00
 109.930,  0.336E+00
 109.940,  0.345E+00
 109.950,  0.352E+00
 109.960,  0.356E+00
 109.970,  0.355E+00
 109.980,  0.352E+00
 109.990,  0.344E+00
 110.000,  0.335E+00
